Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ik15U3pMZ2hSOUlBWmNRUHVLaGRmMHdSOUVDN0NCa2xiS1IyNEF5bVZxcXMifQ.0FkwguH4hfKSobYsllnOEmcTfF3NLhTSpMhsbrKOXjc HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ikt1M1E5Rm5UclBTLWNGUzZCdjc3b2hISU80dkdueVJJZ05NclJNZFBjeGsifQ._5sfSQ4jgnvA6mxqNAytxj7dd_0d06N_ZMI0PuOBxnw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImstQnhENUhiZnR1dGdLYXNmM0lUeXlXX2xkX25fU1FtRmQyZGlvV0tpRlkifQ.z8ABM_etvfb2CeEdPT7Ri_oBAhPDXN-ASeidSNKKl7c&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ikt1M1E5Rm5UclBTLWNGUzZCdjc3b2hISU80dkdueVJJZ05NclJNZFBjeGsifQ._5sfSQ4jgnvA6mxqNAytxj7dd_0d06N_ZMI0PuOBxnw HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFCMndnUUFqdVJpZXJPdk9uSmFQZkVsNmgtb28yLXhUeGJ6Z3dWNlBzZkEifQ.n9r-2fpJ2nfljmORRcPAOFmX8Ab58LfqIBZ2XsmwHB0&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IlhJMjZ1amYtQlRfRnpsY0pYamtPbVN3ZHhKWXlxc2t0WjdwMnZxWjgtVjQifQ.Sx54T4i0cuieaD2hDf6vP71AAEpeWakJkBZAOBwwXPM&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFCMndnUUFqdVJpZXJPdk9uSmFQZkVsNmgtb28yLXhUeGJ6Z3dWNlBzZkEifQ.n9r-2fpJ2nfljmORRcPAOFmX8Ab58LfqIBZ2XsmwHB0&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFCMndnUUFqdVJpZXJPdk9uSmFQZkVsNmgtb28yLXhUeGJ6Z3dWNlBzZkEifQ.n9r-2fpJ2nfljmORRcPAOFmX8Ab58LfqIBZ2XsmwHB0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IndBOWFKa2pNa3hWWXdvTFdQanlqLWpSblgzY1h0cDBjU2RtSVptcHQ3QWsifQ.FQQfaRmLHXE3t3S1U9M-r3XTPQ2zikdEOiMxy3nU550&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImVhTWpfN21URjZ4YWlYck14TnBJQUlKX3VENzBMcEdFVWc4U2VrdEZaeEEifQ.9EeA-Q330aKbPETzCWDDSRpAfj9U_to15wmYM9jGyJ4&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IndBOWFKa2pNa3hWWXdvTFdQanlqLWpSblgzY1h0cDBjU2RtSVptcHQ3QWsifQ.FQQfaRmLHXE3t3S1U9M-r3XTPQ2zikdEOiMxy3nU550&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IndBOWFKa2pNa3hWWXdvTFdQanlqLWpSblgzY1h0cDBjU2RtSVptcHQ3QWsifQ.FQQfaRmLHXE3t3S1U9M-r3XTPQ2zikdEOiMxy3nU550 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IkRtZjBqSG1paUhXSHc5ZzlrWVplcEcwZlFFUWxTRTd4SnJKcXZTMGRFb1kifQ.B387yWwjFz4lplvRrECBeBZAL7IP5PEY2mLd6i5_aHw&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IjhweGxuUjU3aGctUUFDd2s3Vm5xSWtRZjVUa1hoaDl6TzdGQnpHZlpUZFUifQ.oSnsBqO1kc5V2cJxRhm2FYBi7s6ntxdORdMkgTwTZw0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IjhweGxuUjU3aGctUUFDd2s3Vm5xSWtRZjVUa1hoaDl6TzdGQnpHZlpUZFUifQ.oSnsBqO1kc5V2cJxRhm2FYBi7s6ntxdORdMkgTwTZw0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlZGZGJrYUE1QThOc2UxVkNfQnVrQVRsTFh4ZDBNRWhuRUFLNjNxbFg5OVEifQ.xkntX5VDhtNaLvs8NZfWizVMZxz3cvLsOiw2fTr9Q_c&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IlltbklvVkxGeUVIR1hHeGJZa2hVYng2N1VZNUdGZThJVGd0bHh3Uk54NTgifQ.ETveT1zlbZg58GNqY064tTJjBv7_-c3KDRGLg2k85Ew&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:45] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlZGZGJrYUE1QThOc2UxVkNfQnVrQVRsTFh4ZDBNRWhuRUFLNjNxbFg5OVEifQ.xkntX5VDhtNaLvs8NZfWizVMZxz3cvLsOiw2fTr9Q_c&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6IlltbklvVkxGeUVIR1hHeGJZa2hVYng2N1VZNUdGZThJVGd0bHh3Uk54NTgifQ.ETveT1zlbZg58GNqY064tTJjBv7_-c3KDRGLg2k85Ew HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlV0U0MxdVNUY19MZlBHUEN0cFBLWG9OYjFreVJMRTMzQ20xU1hvSk1nME0ifQ.gYVrL6bASMRlJp8fFJWpazaoAUKqnCJKwh02YaVUvag&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6Imk0QUtlNW9NNDg4QXhNNERfc3V2V2czMUZJSXl6ZnJEY1h2UlFIOVZzRkEifQ.OggaCmV-QGCST18fLNpNZnoHYu0tkEsbFAf8qxaRZV0&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IlV0U0MxdVNUY19MZlBHUEN0cFBLWG9OYjFreVJMRTMzQ20xU1hvSk1nME0ifQ.gYVrL6bASMRlJp8fFJWpazaoAUKqnCJKwh02YaVUvag HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImdFUWZWUnE2RFBIZE1VanlCYjZTNWFQdFJua2JackdPVDhQakowWFJTaVUifQ.tgHU8k-5sK6apzB-QQ0aIznDRxSWpBvAXNI7u3y351I&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImdFUWZWUnE2RFBIZE1VanlCYjZTNWFQdFJua2JackdPVDhQakowWFJTaVUifQ.tgHU8k-5sK6apzB-QQ0aIznDRxSWpBvAXNI7u3y351I HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImdSR1FxLXo1ekZMeC1UYkd0WnVRU0VITjRPM2JfbFlQdUR3dTZCVGJRSFEifQ.0bY0oY-1Dpsx6UEZHuy5nTm5QwFNeSd4mvpMckI5gwY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImdSR1FxLXo1ekZMeC1UYkd0WnVRU0VITjRPM2JfbFlQdUR3dTZCVGJRSFEifQ.0bY0oY-1Dpsx6UEZHuy5nTm5QwFNeSd4mvpMckI5gwY&query_str=No+matches HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IklYWnQtNXEzNGdnUVpPbG1MMnFtd1JqVDNvS3NfaEZTSkUyWjd3RExHYTAifQ.3WQjV20n5x1-ILz8N9nyaRr-JrkRERe5uDXxGxUCL9M&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IklYWnQtNXEzNGdnUVpPbG1MMnFtd1JqVDNvS3NfaEZTSkUyWjd3RExHYTAifQ.3WQjV20n5x1-ILz8N9nyaRr-JrkRERe5uDXxGxUCL9M&query_str=any HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IklYWnQtNXEzNGdnUVpPbG1MMnFtd1JqVDNvS3NfaEZTSkUyWjd3RExHYTAifQ.3WQjV20n5x1-ILz8N9nyaRr-JrkRERe5uDXxGxUCL9M&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InVJT1labmZFUDhiZ2EtdGhoMGtzZTYwYmFIdHVWMDhkTEk5WjJHcDNGTXMifQ._EfRZYQdYtxrOFAC36pwOTqB_lWzxjdWCIQBlhAhqMA&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InVJT1labmZFUDhiZ2EtdGhoMGtzZTYwYmFIdHVWMDhkTEk5WjJHcDNGTXMifQ._EfRZYQdYtxrOFAC36pwOTqB_lWzxjdWCIQBlhAhqMA&query_str=any HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InVJT1labmZFUDhiZ2EtdGhoMGtzZTYwYmFIdHVWMDhkTEk5WjJHcDNGTXMifQ._EfRZYQdYtxrOFAC36pwOTqB_lWzxjdWCIQBlhAhqMA&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFyUjA1eDZnUWNTMVQwYjI1UXNQcUwzM29QV0tFWXg3MThvMW9xUmJQNU0ifQ.syFgz5J1ByflgnF5mw5GAqlZrjdSYSZQniuIgwFW8Ac&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImRFUElmR2twYkVRdVk0cmxhWW02Vk9OdGN1cFc2Y1RqSzZ6ZFQ0cjg1N00ifQ.Uux0JnTS_OzeDC_pjmNwvKRWeIDuq0i2VQ32o4kNwdg&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFyUjA1eDZnUWNTMVQwYjI1UXNQcUwzM29QV0tFWXg3MThvMW9xUmJQNU0ifQ.syFgz5J1ByflgnF5mw5GAqlZrjdSYSZQniuIgwFW8Ac&query_str=any HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:53:46] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6ImFyUjA1eDZnUWNTMVQwYjI1UXNQcUwzM29QV0tFWXg3MThvMW9xUmJQNU0ifQ.syFgz5J1ByflgnF5mw5GAqlZrjdSYSZQniuIgwFW8Ac&channel_id=1&start=0 HTTP/1.1" 200 -
