Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6Ik1iNGJuWUZEdUVITXBBWVA0M25nN2JzR2RBVmVUWlFjRVNxSHRQZl9wUmMifQ.J4YlYgl5whyfjOr3bu0KxPLt7Q3MQrCFoqUH0MLEd8Y&query_str=hello HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjoyLCJ0b2tlbl9pZCI6ImRkclVMQ05Pa1dDY3FjOVRCS2h1MU03aFZkejRqcVJFZzhlcjdmakhaOXcifQ.rlHo97rIcF_j4ZDZ-0zNDbQ2fWc7bSD9HsEDXk9746w&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6InBoTUlVbkN6Ym9Id3dLZ3M4SEpMdHJsbVY2SWc2d0xNQ25NcEp1VkZ2emcifQ.o9vaJH-95I6GIFi19mR3UV9bKYwbsbeXRHcHqxVn4yI&channel_id=foajsfsaf HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IllsOThiVGRUN2VJbEFWdFJHTzN0Q0I4cTR1ckpJOXZJYmxCbEtPRlZVaHMifQ.VFeys9Lug2IeH9nbnBktrWaYMQuncmfTyoI0RvSoiuA&channel_id=-1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "GET //standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoxLCJ0b2tlbl9pZCI6IjJjRVJNSnJpREpyaWVla3AxR0ZPd0N4Q2E4QUI1Tm9xdXNneDRldFhhVTQifQ.KaDoR8xx125nEDef2hjd94xbg_eMftl8B8dmSx13YXY&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //standup/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:34] "POST //standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:36] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:37] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:37] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:37] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:37] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:37] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:38] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:39] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //channels/create/v2 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/sethandle/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setemail/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setemail/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setemail/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setemail/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setemail/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setname/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setname/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setname/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setname/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "PUT //user/profile/setname/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
 <Response 149 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: This user is not a member of this dm. <Response 149 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: This user is not a member of this dm. <Response 149 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
default.jpg
response 403 Forbidden: User is not apart of the channel <Response 144 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Given channel doesn't exist <Response 148 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Message is too long <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Time set is in the past <Response 139 bytes [400 BAD REQUEST]>
default.jpg
default.jpg
response 403 Forbidden: User is not apart of the DM <Response 139 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Given DM doesn't exist <Response 143 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Message is too long <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Time set is in the past <Response 139 bytes [400 BAD REQUEST]>
default.jpg
default.jpg
response 403 Forbidden: The authorised user has not joined the channel/DM they are trying to share the message to <Response 201 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: The authorised user has not joined the channel/DM they are trying to share the message to <Response 201 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Channel/DM does not exist <Response 141 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Channel/DM does not exist <Response 141 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Neither channel_id nor dm_id are -1 <Response 151 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Message ID does not refer to a valid message within a channel/dm user has joined <Response 196 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Message ID does not refer to a valid message within a channel/dm user has joined <Response 196 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Message is too long <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Message ID does not refer to a valid message within a channel/dm user has joined <Response 196 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message ID does not refer to a valid message within a channel/dm user has joined <Response 196 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This message id is not valid. <Response 145 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This message id is not valid. <Response 145 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This user is not a member of this channel. <Response 158 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This user is not a member of this DM. <Response 153 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This message id is already unpinned. <Response 152 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This message id is already unpinned. <Response 152 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: This message id is not valid. <Response 145 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: This user is not allowed to unpin this message. <Response 159 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: This user is not allowed to unpin this message. <Response 159 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: This user is not allowed to unpin this DM message. <Response 162 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: This user is not allowed to unpin this DM message. <Response 162 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Not a valid message ID <Response 138 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Invalid react ID <Response 132 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Not Authorised User <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Not Authorised User <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Not reacted to <Response 130 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Not reacted to <Response 130 bytes [400 BAD REQUEST]>
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Not reacted to <Response 130 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Not reacted to <Response 130 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Not Authorised User <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Invalid query length <Response 136 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid query length <Response 136 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: Invalid session <Response 127 bytes [403 FORBIDDEN]>
default.jpg
response 403 Forbidden: This user is not a member of this channel. <Response 154 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Channel doesn't exist <Response 142 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Channel doesn't exist <Response 142 bytes [400 BAD REQUEST]>
default.jpg
default.jpg
response 403 Forbidden: This user is not a member of this channel. <Response 154 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Channel doesn't exist <Response 142 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Message is over 1000 characters <Response 147 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Standup is not running <Response 138 bytes [400 BAD REQUEST]>
default.jpg
default.jpg
default.jpg
default.jpg
response 403 Forbidden: This user is not a member of this channel. <Response 154 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Channel doesn't exist <Response 142 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Length is a negative integer <Response 144 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Standup already active <Response 138 bytes [400 BAD REQUEST]>
default.jpg
default.jpg
default.jpg
response 403 Forbidden: Invalid session <Response 127 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Handle is not valid <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Handle is not valid <Response 135 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Handle already being used <Response 141 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Email is an invalid format <Response 142 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
default.jpg
default.jpg
response 400 Bad Request: Name length is too long or short <Response 148 bytes [400 BAD REQUEST]>
default.jpg
response 400 Bad Request: Name length is too long or short <Response 148 bytes [400 BAD REQUEST]>
default.jpg
response 403 Forbidden: Invalid JWT <Response 123 bytes [403 FORBIDDEN]>
default.jpg
response 400 Bad Request: Image uploaded not a JPG.127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:40] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:41] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:41] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:41] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:43] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:43] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:43] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:44] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:44] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:44] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:46] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:46] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:46] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:47] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:47] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:47] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:48] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:49] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:49] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "POST //user/profile/uploadphoto/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 19:52:50] "GET //imgurl/default.jpg HTTP/1.1" 200 -
